
3    1    0.197356423643
3    2    0.21288281168
3    3    0.275092846262
3    4    0.319923379902
3    5    0.384481082753
3    6    0.435477809772
3    7    0.546436896093
3    8    0.592693861778
3    9    0.648864245117
3    10    0.824736411732
3    11    0.883949545422
3    12    0.942981044182
3    13    1.15969523984
3    14    1.14584873666
3    15    1.36321690639
3    16    1.45934385223
3    17    1.6636664079
3    18    1.72016254124
3    19    1.87502068117
3    20    2.07262800103
3    21    2.15530971057
3    22    2.43064765385
3    23    2.59008999169
3    24    2.88394540102
3    25    3.09998529746
3    26    3.40499929123
3    27    3.6478781983
3    28    4.04827236681
3    29    4.27613042237
3    30    4.64167304584
3    31    5.04736810219
3    32    5.09050730893
3    33    6.66706706902
3    34    6.37344172298
3    35    7.01715567953
3    36    7.34914404863
3    37    8.05697669294
3    38    8.19559324995
3    39    9.97302851486
3    40    9.93147398714
3    41    10.8671700765
3    42    11.2188849891
3    43    12.0907645045
3    44    12.5081978794
3    45    13.3318946
3    46    13.3040484035
3    47    12.8602267441
3    48    15.2871018498
3    49    16.1570782883
3    50    16.0907525563

4    1    0.210409319869
4    2    0.226511177187
4    3    0.275717643881
4    4    0.329931711273
4    5    0.402736260901
4    6    0.469443873553
4    7    0.535512141031
4    8    0.585088813534
4    9    0.706158969712
4    10    0.726875441348
4    11    0.726742373649
4    12    1.17990585402
4    13    1.09178879695
4    14    1.32041279438
4    15    1.48884549193
4    16    1.67407176031
4    17    1.8036585539
4    18    2.10755285314
4    19    2.28223691434
4    20    2.46872798128
4    21    2.24559877918
4    22    3.08584631933
4    23    3.17335847444
4    24    3.57564910145
4    25    4.22036796946
4    26    5.12939036989
4    27    5.29863178299
4    28    4.56610428417
4    29    5.18255109497
4    30    5.90650880095
4    31    5.41677301466
4    32    6.3622830481
4    33    6.67140944934
4    34    7.04714236531
4    35    8.54717651948
4    36    9.06344306285
4    37    9.70986444354
4    38    10.2788816912
4    39    10.7074761558
4    40    11.6811241274
4    41    12.5530277349
4    42    12.9797235422
4    43    13.9173168435
4    44    14.392006851
4    45    16.0138273633
4    46    15.4387385272
4    47    17.2603868691
4    48    16.3185097205
4    49    18.984630782
4    50    19.6092857978

5    1    0.180246280489
5    2    0.206259997548
5    3    0.28271002719
5    4    0.352291154123
5    5    0.408594555898
5    6    0.465382851994
5    7    0.530329042535
5    8    0.64558064105
5    9    0.71105741615
5    10    0.868136044081
5    11    0.917015616504
5    12    1.02644533666
5    13    1.31227183342
5    14    1.34108475591
5    15    1.64868068735
5    16    1.71314079473
5    17    2.0849139856
5    18    2.36032412485
5    19    2.53401565937
5    20    2.76026069314
5    21    2.98172942425
5    22    2.96421064378
5    23    3.75871386482
5    24    3.95779391941
5    25    4.46766980286
5    26    4.81134894832
5    27    5.31556746111
5    28    5.66944528012
5    29    6.15538483848
5    30    6.84856226271
5    31    6.95158778315
5    32    7.89413909259
5    33    8.81233829422
5    34    9.02734983852
5    35    9.25669179863
5    36    10.8852047689
5    37    11.5474301897
5    38    12.0187876787
5    39    13.6203924479
5    40    13.7315456196
5    41    14.5770606099
5    42    16.4545869327
5    43    17.4308502603
5    44    19.1459556542
5    45    18.9371916736
5    46    19.2792653982
5    47    21.0244127676
5    48    22.7380607428
5    49    24.4159575907
5    50    26.4159270046

6    1    0.184390983268
6    2    0.236626035938
6    3    0.279347897899
6    4    0.344544452093
6    5    0.403297037307
6    6    0.495197840044
6    7    0.522703663352
6    8    0.668065737623
6    9    0.768062433629
6    10    0.934861162314
6    11    1.00467729159
6    12    1.19370973675
6    13    1.33564646227
6    14    1.60079676072
6    15    1.7273181011
6    16    1.95077788256
6    17    2.21523310521
6    18    2.64457718885
6    19    2.75294915063
6    20    3.03615115368
6    21    3.45201137362
6    22    3.7707169459
6    23    4.26755474994
6    24    4.53677523608
6    25    5.07382022826
6    26    4.07289943093
6    27    5.99231186308
6    28    6.35042811513
6    29    6.95300751738
6    30    7.7349331727
6    31    8.52778645789
6    32    8.80007021187
6    33    9.88719022152
6    34    11.0018666966
6    35    12.2869314345
6    36    13.4512962049
6    37    14.5840160672
6    38    15.3656958058
6    39    16.3497866927
6    40    17.6917696075
6    41    18.9311489683
6    42    20.151783822
6    43    21.3638319051
6    44    22.2297589466
6    45    23.383826567
6    46    24.9252259043
6    47    26.067796518
6    48    26.4514757722
6    49    28.3047693474
6    50    28.9479765102

7    1    0.189472998191
7    2    0.266607735273
7    3    0.292726582866
7    4    0.3629368296
7    5    0.419988236718
7    6    0.496103468272
7    7    0.509886630562
7    8    0.701073880541
7    9    0.809467727095
7    10    0.920494460035
7    11    0.986633031064
7    12    1.21613499004
7    13    1.49239377978
7    14    1.58943461501
7    15    1.74729791733
7    16    2.05213901828
7    17    2.372037401
7    18    2.560891323
7    19    2.22459083111
7    20    2.73073399357
7    21    3.80053995986
7    22    3.95288638813
7    23    4.58782873306
7    24    5.39741105424
7    25    5.35886277858
7    26    6.26813437953
7    27    6.81951801403
7    28    7.6363852319
7    29    8.31444625944
7    30    7.91310607584
7    31    10.3966159406
7    32    11.2869619503
7    33    12.2934766839
7    34    13.1129104953
7    35    13.310726082
7    36    14.8084740581
7    37    15.2820681129
7    38    16.7671479764
7    39    17.2676564001
7    40    19.8572581718
7    41    21.0444466206
7    42    22.0150584789
7    43    23.5527493138
7    44    24.753901064
7    45    25.4127618078
7    46    26.3707383695
7    47    28.2541923463
7    48    29.3409367399
7    49    30.9260325109
7    50    26.0507258879

8    1    0.150197370552
8    2    0.229737699961
8    3    0.28664776912
8    4    0.343973723442
8    5    0.41845907206
8    6    0.370033452105
8    7    0.613346858559
8    8    0.674339905965
8    9    0.861798212685
8    10    1.07424789889
8    11    1.15247851655
8    12    1.03319058385
8    13    1.2858637266
8    14    1.64848617565
8    15    1.8566266956
8    16    2.22562484773
8    17    2.48704259565
8    18    2.22576039244
8    19    3.43410903832
8    20    3.49750163997
8    21    4.09887728707
8    22    4.58888855969
8    23    5.37269577462
8    24    5.34128600574
8    25    6.95609619361
8    26    7.44159964634
8    27    8.94293506421
8    28    9.89462553953
8    29    10.1903523145
8    30    10.1125544284
8    31    10.7007154442
8    32    13.5072659264
8    33    14.5037387468
8    34    14.6787452919
8    35    15.2319582289
8    36    16.1815630392
